epoch,avg_reward,option 0 dur,option 1 dur,option 2 dur,option 0 std,option 1 std,option 2 std,option 0 term,option 1 term,option 2 term,option 0 adv,option 1 adv,option 2 adv
1,10.359360240952348,627,1122,299,1.0,1.0,1.0,0.4892750382423401,0.2839658856391907,0.5826759934425354,1.2464056015014648,1.2036446332931519,-0.12061621248722076
2,10.710777584147984,789,716,543,0.9985851645469666,0.9936136603355408,1.0002459287643433,0.41236552596092224,0.4025726616382599,0.6517008543014526,0.6576908230781555,0.6114413738250732,-0.23700644075870514
3,10.426415245082929,858,799,391,0.9966314435005188,0.9905493259429932,0.997806966304779,0.3370133340358734,0.295175701379776,0.7316798567771912,0.3656044602394104,0.3811153769493103,-0.11424580961465836
4,11.173531911503778,749,972,327,0.9946082830429077,0.9890116453170776,0.9970760941505432,0.2771283686161041,0.24172109365463257,0.7301756739616394,0.26410311460494995,0.17357203364372253,-0.030971286818385124
5,12.164021740330726,734,993,321,0.993971049785614,0.9886624217033386,0.996403694152832,0.2186199426651001,0.1866668462753296,0.6967198252677917,0.2590096890926361,0.5453007221221924,-0.0041517289355397224
6,13.292954646401558,564,1313,171,0.9908294677734375,0.9819926619529724,0.9967100620269775,0.149351105093956,0.1236509382724762,0.7128708958625793,0.3563789129257202,0.5538368225097656,-0.2327573001384735
7,13.359213672093183,673,1230,145,0.9867326617240906,0.9801077246665955,0.9970074892044067,0.11337689310312271,0.12874272465705872,0.7814187407493591,-0.16754025220870972,0.8837589025497437,0.0
8,15.089242693550524,441,1462,145,0.9849420785903931,0.9746642112731934,0.9972089529037476,0.12182389199733734,0.0999428853392601,0.786334216594696,0.02321108803153038,0.8147011399269104,-0.2328394651412964
9,15.920235672729437,470,1422,156,0.9852496385574341,0.9708472490310669,0.9870128631591797,0.11939772218465805,0.09198034554719925,0.7807324528694153,0.11337950080633163,0.6766348481178284,0.0
10,17.422605971147792,538,1381,129,0.9821083545684814,0.9700895547866821,0.9867528676986694,0.16317935287952423,0.13042069971561432,0.8269885182380676,0.21949777007102966,0.9320560097694397,-0.19368578493595123
11,18.22006148505967,524,1430,94,0.9825027585029602,0.9679521918296814,0.979934811592102,0.14822383224964142,0.06330366432666779,0.8324710130691528,-0.18168361485004425,0.42277055978775024,0.0
12,18.903115663057168,419,1481,148,0.9801164865493774,0.9648424983024597,0.9798497557640076,0.19363194704055786,0.12382043153047562,0.7972884178161621,-0.20925991237163544,0.5869742631912231,-0.16228452324867249
13,20.31843132184751,305,1579,164,0.9818289875984192,0.9592208862304688,0.9807129502296448,0.21225319802761078,0.13377079367637634,0.8291811347007751,0.180363729596138,0.5059114098548889,0.09729719907045364
14,21.55095087200357,616,1204,228,0.9808542728424072,0.9571199417114258,0.9804287552833557,0.2760206460952759,0.2512872517108917,0.7490730881690979,0.4115246832370758,0.7752521634101868,-0.024533342570066452
15,23.645921878971908,339,1585,124,0.9784070253372192,0.954134464263916,0.981513261795044,0.3177974820137024,0.07941220700740814,0.731266975402832,0.8083529472351074,1.190192699432373,0.0
16,25.415510522457886,277,1668,103,0.978525698184967,0.9488267302513123,0.9814967513084412,0.18008646368980408,0.04848853498697281,0.7964980006217957,0.30822744965553284,1.9449301958084106,-0.34000152349472046
