epoch,avg_reward,option 0 dur,option 1 dur,option 2 dur,option 0 std,option 1 std,option 2 std,option 0 term,option 1 term,option 2 term,option 0 adv,option 1 adv,option 2 adv
1,-65.99580592331814,610,578,860,1.0,1.0,1.0,0.5317793488502502,0.5737388134002686,0.4804786145687103,-0.9112330079078674,-0.14310497045516968,0.022310147061944008
2,-65.7674328103073,438,1200,410,0.9972718358039856,0.989876925945282,1.0104724168777466,0.5176071524620056,0.2897951900959015,0.5293339490890503,-0.5971649289131165,-0.21964991092681885,0.2166137397289276
3,-61.34481473391312,442,919,687,1.007717490196228,0.9766486287117004,1.0033217668533325,0.5943099856376648,0.3439542055130005,0.3957691788673401,-0.551547110080719,-0.21312710642814636,0.1356363296508789
4,-60.977813356869234,453,744,851,1.0047677755355835,0.9691480994224548,1.0102818012237549,0.7209701538085938,0.40387463569641113,0.24831365048885345,-0.4524883031845093,-0.1576547622680664,0.2961093485355377
5,-61.874589088445475,196,916,936,0.9956477284431458,0.9576614499092102,0.9982900023460388,0.7138731479644775,0.3937450647354126,0.21736450493335724,-0.40551403164863586,-0.07155384868383408,0.18694308400154114
6,-61.32607748378195,87,301,1660,0.989629864692688,0.9530736804008484,0.9910940527915955,0.8883787989616394,0.3542559742927551,0.037590932101011276,0.0,-0.10406946390867233,0.2801148295402527
7,-61.62698179447257,13,48,1987,0.989629864692688,0.9586016535758972,0.9756038784980774,0.9011780619621277,0.4144764542579651,0.013035164214670658,0.0,0.0,0.42139750719070435
8,-61.95853976884563,8,38,2002,0.989629864692688,0.9586016535758972,0.9518030881881714,0.8934847712516785,0.39798474311828613,0.006149636581540108,0.0,0.0,0.4497569501399994
9,-61.832771746537624,8,142,1898,0.989629864692688,0.9586016535758972,0.9339964985847473,0.9017579555511475,0.33614039421081543,0.006374083459377289,0.0,-0.2027091532945633,0.40207424759864807
10,-62.105114181086755,98,278,1672,0.989629864692688,0.9594482183456421,0.9213168621063232,0.8972123265266418,0.42634719610214233,0.06316747516393661,-0.2099403291940689,-0.15533477067947388,0.37805700302124023
11,-61.23206791593952,18,36,1994,0.9967992901802063,0.9672321677207947,0.9151241779327393,0.9293854236602783,0.5518441796302795,0.004536139778792858,0.0,0.0,0.713178813457489
12,-60.21371113848227,6,6,2036,0.9967993497848511,0.9672321677207947,0.9115476608276367,0.9276629090309143,0.5821530222892761,0.0011590366484597325,0.0,0.0,0.8888636827468872
13,-59.80199494326995,6,6,2036,0.9967993497848511,0.9672321677207947,0.8988066911697388,0.9234439134597778,0.5951001644134521,0.001271813060157001,0.0,0.0,0.9920006990432739
14,-58.87502980559931,2,7,2039,0.9967993497848511,0.9672321677207947,0.8857033848762512,0.9319132566452026,0.5808999538421631,0.0003621311916504055,0.0,0.0,1.1442683935165405
15,-58.14740838123864,2,0,2046,0.9967993497848511,1.0,0.878795862197876,0.9301021099090576,0.46010807156562805,0.00046292750630527735,0.0,0.0,1.1189638376235962
16,-57.357615775387686,2,19,2027,0.9967993497848511,0.9672321677207947,0.8618742227554321,0.9248602390289307,0.5650359988212585,8.172777597792447e-05,0.0,0.0,1.306416630744934
17,-56.7282347383149,8,3,2037,0.9967993497848511,0.9672321677207947,0.8496757745742798,0.9282360076904297,0.5476510524749756,5.97130783717148e-05,0.0,0.0,1.3588446378707886
18,-56.041456145919526,0,12,2036,1.0,0.9672321677207947,0.8423736691474915,0.9311640858650208,0.5746941566467285,1.7410076907253824e-05,0.0,0.0,1.623826503753662
19,-55.370975211684076,3,16,2029,0.9967993497848511,0.9672321677207947,0.8249067068099976,0.9114969968795776,0.45789018273353577,2.7310878067510203e-05,0.0,0.0,1.4830037355422974
20,-54.58910328772041,0,2,2046,1.0,0.9672321677207947,0.8124744892120361,0.9182888269424438,0.5360856652259827,7.207922863017302e-06,0.0,0.0,1.7272875308990479
21,-53.36546866535943,22,64,1962,0.9967993497848511,0.9672321677207947,0.8018406629562378,0.9278067946434021,0.5490901470184326,2.2233132312976522e-06,0.0,-0.3244393765926361,1.755126714706421
22,-52.66587674059586,7,17,2024,0.9967993497848511,0.9583792686462402,0.7995542287826538,0.9148393869400024,0.609758198261261,1.061636908161745e-06,0.0,0.0,1.8283780813217163
23,-51.892238684328554,2,1,2045,0.9967993497848511,0.9583792686462402,0.7942435145378113,0.9144779443740845,0.6250311136245728,9.000386853585951e-07,0.0,0.0,1.836317539215088
24,-51.41013227769855,8,4,2036,0.9967993497848511,0.9583792686462402,0.7831892967224121,0.8794102668762207,0.6148918271064758,2.7923538254981395e-06,0.0,0.0,1.7407047748565674
25,-50.7414281326479,1,3,2044,0.9967993497848511,0.9583792686462402,0.7766436338424683,0.9187833666801453,0.6677387356758118,3.615618595631531e-07,0.0,0.0,1.9707869291305542
26,-49.912058191975774,3,4,2041,0.9967993497848511,0.9583792686462402,0.7681440711021423,0.9197514057159424,0.6935341358184814,3.236229133563029e-07,0.0,0.0,2.050152540206909
27,-49.29302959468654,1,13,2034,0.9967993497848511,0.9583792686462402,0.7595021724700928,0.9075450897216797,0.6954039931297302,2.5517445578771003e-07,0.0,0.0,2.1242494583129883
28,-48.60369263226866,4,10,2034,0.9967993497848511,0.9583792686462402,0.7520267367362976,0.9152788519859314,0.6960220336914062,1.3204147819578793e-07,0.0,0.0,2.3519015312194824
29,-47.77423178231713,5,9,2034,0.9967993497848511,0.9583792686462402,0.738204300403595,0.9301469326019287,0.7340843677520752,8.738824419651792e-08,0.0,0.0,2.616504669189453
30,-47.01556466078498,3,7,2038,0.9967993497848511,0.9583792686462402,0.7245244979858398,0.9290696978569031,0.745031476020813,1.320103280022522e-07,0.0,0.0,2.573336124420166
31,-46.302330893908746,2,4,2042,0.9967993497848511,0.9583792686462402,0.7126511931419373,0.9316485524177551,0.7410085201263428,7.674793778278399e-08,0.0,0.0,2.7081661224365234
32,-45.426090085678844,2,1,2045,0.9967993497848511,0.9583792686462402,0.695775032043457,0.9383379220962524,0.7486320734024048,5.1341256579462424e-08,0.0,0.0,2.872715950012207
33,-44.59104952703487,3,13,2032,0.9967993497848511,0.9583792686462402,0.6870196461677551,0.9378026127815247,0.7478300333023071,9.50569614133201e-08,0.0,0.0,3.0784547328948975
34,-43.725355346528424,1,14,2033,0.9967993497848511,0.9583792686462402,0.6829735636711121,0.930630087852478,0.7429808974266052,1.1505268560085824e-07,0.0,0.0,3.309255599975586
35,-42.956827162396905,0,0,2048,1.0,1.0,0.6779638528823853,0.9275093078613281,0.7085431814193726,3.948798976693979e-08,0.0,0.0,3.3872227668762207
36,-42.24812575997377,3,8,2037,0.9967993497848511,0.9583792686462402,0.6668375730514526,0.9327224493026733,0.7359146475791931,8.910939186534961e-08,0.0,0.0,3.4063363075256348
37,-41.50612286735983,3,4,2041,0.9967993497848511,0.9583792686462402,0.6605311036109924,0.9372038841247559,0.7363885641098022,1.8232239540338924e-07,0.0,0.0,3.7124013900756836
38,-40.78448122293414,0,13,2035,1.0,0.9583792686462402,0.655243456363678,0.927783191204071,0.7362792491912842,8.359199199503564e-08,0.0,0.0,3.804370880126953
39,-40.04464945509953,3,0,2045,0.9967993497848511,1.0,0.648621141910553,0.9376975297927856,0.7527869939804077,1.6290255189232994e-07,0.0,0.0,3.870856285095215
40,-39.301236279593816,0,1,2047,1.0,0.9583792686462402,0.6367420554161072,0.9458835124969482,0.7373167872428894,7.972476367967829e-08,0.0,0.0,3.9654908180236816
41,-38.48166418738828,2,3,2043,0.9967993497848511,0.9583792686462402,0.6266293525695801,0.949394166469574,0.7450885772705078,8.884850188906057e-08,0.0,0.0,3.9753267765045166
42,-37.42935703581522,3,4,2041,0.9967993497848511,0.9583792686462402,0.6192026734352112,0.9424664974212646,0.7426707148551941,9.522813826379206e-08,0.0,0.0,4.080435276031494
43,-36.801052776366056,0,0,2048,1.0,1.0,0.6162232160568237,0.938340961933136,0.7368618249893188,2.421225531179516e-07,0.0,0.0,4.107920169830322
