epoch,avg_reward,option 0 dur,option 1 dur,option 2 dur,option 0 std,option 1 std,option 2 std,option 0 term,option 1 term,option 2 term,option 0 adv,option 1 adv,option 2 adv
1,0.7700000000000001,693,721,634,1.0,1.0,1.0,0.494249165058136,0.5035384893417358,0.49756208062171936,0.051906466484069824,0.2386530637741089,0.05968957394361496
2,0.8109999999999999,812,443,793,0.9833002686500549,0.9597936868667603,1.0181525945663452,0.5071743130683899,0.5100554823875427,0.47904840111732483,0.014722627587616444,0.005806493107229471,0.040224287658929825
3,0.9550000000000003,789,689,570,0.9414852857589722,0.9529331922531128,0.9913023114204407,0.4801005721092224,0.4874493479728699,0.4670943319797516,0.06331010162830353,0.10197420418262482,-0.0015247527044266462
4,1.3720000000000006,915,601,532,0.8993462324142456,0.9013873338699341,0.9661659002304077,0.43675780296325684,0.4976058602333069,0.4329506754875183,0.19530561566352844,-0.040659379214048386,0.030743738636374474
5,1.582,820,726,502,0.890618085861206,0.8754934668540955,0.9277530908584595,0.42455220222473145,0.5112898945808411,0.41112157702445984,0.06238942965865135,0.01943262293934822,-0.02195003069937229
6,2.720999999999999,436,604,1008,0.8325740098953247,0.8486359119415283,0.8699806928634644,0.4561760723590851,0.478623628616333,0.3506377339363098,0.25966593623161316,0.1290065199136734,0.003207690780982375
7,4.110999999999999,494,493,1061,0.8222015500068665,0.8169921636581421,0.8475766181945801,0.5615881681442261,0.5142092108726501,0.30004116892814636,0.3593790829181671,0.06217320263385773,-0.15672966837882996
8,5.350999999999999,667,1024,357,0.799956738948822,0.7865128517150879,0.862341582775116,0.646202027797699,0.49949610233306885,0.2175111621618271,0.34657469391822815,0.060325246304273605,0.11338967084884644
9,6.886000000000003,524,902,622,0.8034835457801819,0.7788535356521606,0.846862256526947,0.6069403290748596,0.21121494472026825,0.26134082674980164,0.6302188634872437,0.12623897194862366,-0.1705315262079239
10,8.303000000000011,432,1291,325,0.7827368974685669,0.7601704597473145,0.8412002921104431,0.5429996252059937,0.1899302899837494,0.19053833186626434,0.8641864061355591,0.020189695060253143,-0.19873815774917603
11,10.569000000000008,693,1064,291,0.7695775628089905,0.7563639879226685,0.8302528262138367,0.36268335580825806,0.17716172337532043,0.15079666674137115,0.7029759287834167,0.04121625795960426,-0.5721367597579956
12,12.499999999999979,687,1031,330,0.7484135031700134,0.728499174118042,0.8245037794113159,0.16722457110881805,0.1267188936471939,0.11100097745656967,0.8293516039848328,0.016620010137557983,-0.11799701303243637
13,14.421999999999953,286,1356,406,0.7470113039016724,0.7047311663627625,0.8081296682357788,0.04140913486480713,0.02766086906194687,0.05541544035077095,0.5414710640907288,-0.029213296249508858,-0.16693852841854095
14,16.320999999999923,592,1356,100,0.7524513006210327,0.7206507325172424,0.774696946144104,0.004598633386194706,0.002758967923000455,0.05170793831348419,0.6386386752128601,-0.014532653614878654,0.0
15,18.283999999999896,210,1786,52,0.7546436190605164,0.7045382261276245,0.7742631435394287,0.0010000463807955384,0.001276692608371377,0.04701441898941994,1.1339216232299805,-0.07273513823747635,0.0
16,20.236999999999867,0,1973,75,1.0,0.7200366854667664,0.7742630839347839,0.00011454352352302521,0.00047080189688131213,0.050920773297548294,0.0,-0.09929275512695312,-0.28784117102622986
