epoch,avg_reward,option 0 dur,option 1 dur,option 2 dur,option 0 std,option 1 std,option 2 std,option 0 term,option 1 term,option 2 term,option 0 adv,option 1 adv,option 2 adv
1,0.17609513821107886,709,434,905,1.0,1.0,1.0,0.44148728251457214,0.44048938155174255,0.41408950090408325,-0.0004384942294564098,0.24525579810142517,0.10881461203098297
2,-0.012321205667896146,841,507,700,0.9984707832336426,1.0108845233917236,1.003248691558838,0.5137122273445129,0.5153734683990479,0.41889843344688416,-0.10838070511817932,-0.06152227520942688,-0.06316006928682327
3,0.050720712778030516,869,542,637,0.9918531775474548,1.0174381732940674,0.995178759098053,0.5339989066123962,0.5024005174636841,0.477225661277771,-0.06387810409069061,0.04937499389052391,-0.011903480626642704
4,0.19857962424676148,740,615,693,0.9929976463317871,1.0044533014297485,0.9951314330101013,0.49511122703552246,0.48507821559906006,0.4769922196865082,0.08573461323976517,0.08533164858818054,-0.0329248271882534
5,0.29762591234327396,769,606,673,0.9823059439659119,0.9965142607688904,0.9850385189056396,0.48098891973495483,0.44880613684654236,0.46933838725090027,0.13236504793167114,0.04550982639193535,0.01128175389021635
6,0.6146578219703169,927,528,593,0.9698604941368103,0.9970710873603821,0.9826304912567139,0.44824957847595215,0.47260186076164246,0.4948523938655853,0.12508346140384674,0.09706719219684601,-0.03980574384331703
7,1.2385854614841532,1440,320,288,0.9605090022087097,0.9953942894935608,0.9810574054718018,0.3268342912197113,0.5442807674407959,0.5983341932296753,0.22742599248886108,0.05174673721194267,-0.04370831325650215
8,1.8449920263860629,1590,187,271,0.9456712603569031,0.9924259185791016,0.9766621589660645,0.24400272965431213,0.5815802812576294,0.6683754920959473,0.26959851384162903,-0.04554542526602745,-0.07410354167222977
9,3.7051192894396894,1866,95,87,0.9404131770133972,0.9845804572105408,0.9764226675033569,0.09953746944665909,0.6726186871528625,0.8405014276504517,0.7134813666343689,0.0,0.0
10,5.67503006446933,1847,135,66,0.9305241703987122,0.9845804572105408,0.9763730764389038,0.094640351831913,0.6886377334594727,0.7730113863945007,1.3397432565689087,0.05140768364071846,0.0
11,7.878859123288124,1883,62,103,0.9153670072555542,0.9790587425231934,0.9763730764389038,0.06778103113174438,0.689002513885498,0.8026688694953918,1.815680980682373,0.0,-0.07282726466655731
12,9.997978322641133,1934,21,93,0.9000504016876221,0.9792985320091248,0.9823731184005737,0.04404786229133606,0.7295246720314026,0.8279269337654114,2.3529574871063232,0.0,0.0
13,12.881302088105475,1945,32,71,0.9023127555847168,0.9792985320091248,0.9826632142066956,0.03857271745800972,0.7351975440979004,0.8312265276908875,2.9508416652679443,0.0,0.08510731905698776
14,14.958545636745828,2011,8,29,0.8958776593208313,0.9792985320091248,0.9802715182304382,0.01221628300845623,0.7292551398277283,0.8806149959564209,3.7220499515533447,0.0,0.0
15,16.766372244378267,1977,17,54,0.8918717503547668,0.9792985320091248,0.9798212647438049,0.025186173617839813,0.7644069194793701,0.8468437194824219,3.77630877494812,0.0,0.0
16,19.09554816771625,1902,87,59,0.887127161026001,0.9792985320091248,0.9798212647438049,0.030024390667676926,0.7711672186851501,0.8869073390960693,4.1206793785095215,-1.1399928331375122,0.0
17,20.87794530445858,1968,17,63,0.894413411617279,0.9670979380607605,0.9798212647438049,0.016266824677586555,0.6774937510490417,0.8235397934913635,3.364821434020996,0.0,0.11879286170005798
18,21.461366867470257,1978,24,46,0.8948562741279602,0.9668126106262207,0.9625250101089478,0.010368661023676395,0.657730758190155,0.8404684066772461,2.7963879108428955,0.0,0.0
19,23.10649528990855,1927,69,52,0.8902263641357422,0.9668126106262207,0.9620714783668518,0.03400007635354996,0.6846301555633545,0.8720767498016357,2.654076099395752,0.0,0.0
20,24.260954644184256,1940,81,27,0.8837207555770874,0.9668126106262207,0.9620714783668518,0.03662596642971039,0.7051383256912231,0.8920729160308838,2.637442111968994,-0.7782129645347595,0.0
21,24.827153896176615,1909,13,126,0.8801085948944092,0.9715101718902588,0.9620714783668518,0.057193201035261154,0.806228756904602,0.841768205165863,2.242865562438965,0.0,-0.18986773490905762
22,26.01540416415586,1867,17,164,0.885636568069458,0.9714016318321228,0.9587019681930542,0.07458499819040298,0.8890618085861206,0.9293738007545471,2.4671642780303955,0.0,-0.042973484843969345
23,26.03927807072746,1927,16,105,0.8816975951194763,0.9714016318321228,0.9502851963043213,0.050811927765607834,0.8354180455207825,0.8723357915878296,2.684265375137329,0.0,0.0
24,25.70239222704109,1871,15,162,0.8680115938186646,0.9714016318321228,0.9499041438102722,0.07321219891309738,0.9065759181976318,0.9152034521102905,2.7110159397125244,0.0,-0.03823601454496384
25,26.172231669837597,1931,33,84,0.8655759692192078,0.9714016318321228,0.9498448371887207,0.033904608339071274,0.9026889801025391,0.8884726762771606,2.4028635025024414,0.0,0.0
