1.119653192660657881e+00,1.670420614889840671e-01,-4.160573972339071114e-01,-4.107069756986766323e-04,8.300435128809428853e-02,3.386663728543203078e+00,5.389254276089990858e-01,1.554335146186627825e-01,-5.470730984060319102e+00,4.920553908435641333e+00,-5.637843349510164970e+00
1.125451943623546391e+00,1.626911832949766712e-01,-4.580714778634195627e-01,2.653052876334762236e-02,3.725080771443509131e-02,3.110648374094797219e+00,9.022240838836752541e-01,-1.175612007845725282e+00,-5.050617947255886087e+00,2.004563167183823325e+00,-5.835003094779391830e+00
1.133917710623924435e+00,1.546588542954244472e-01,-4.916370454921993871e-01,3.548534106877323374e-02,-1.118902065709806784e-02,3.052886336812090651e+00,1.201126236573764272e+00,-7.614600545348489957e-01,-3.360242978556989168e+00,4.149609637320089139e-01,-6.312969342686348462e+00
1.144556493621594395e+00,1.509450274369271150e-01,-5.119895124935595065e-01,3.446726722385352881e-02,-6.413322206466506858e-02,3.037416978910347787e+00,1.456868156847434648e+00,-1.756966962140736332e-01,-1.729442289090576956e+00,-6.688640175165572188e-01,-6.933403185400719870e+00
1.156999483563362352e+00,1.444960046483464711e-01,-5.279728649537630547e-01,2.553702682852762237e-02,-1.221571725076734394e-01,2.867534285058177979e+00,1.650967842243025840e+00,-1.441036000255753624e+00,-2.264903861351230230e+00,-1.563838168786615412e+00,-7.579184817839914601e+00
1.171134888159301557e+00,1.350094894872499729e-01,-5.395587704954216690e-01,8.708361806828421314e-03,-1.856060138158722450e-01,2.837665890563100923e+00,1.880782140706412031e+00,-9.348138608100604596e-01,-6.334297128461798820e-01,-2.644106783004325223e+00,-8.288733356051512402e+00
1.186842844508240624e+00,1.229060742642640175e-01,-5.460334685163501511e-01,-1.610299200360156349e-02,-2.547614686944750795e-01,2.661339173539726932e+00,2.041725430163856991e+00,-2.094924494352758071e+00,-9.832942529638666329e-01,-3.558414048980404143e+00,-9.005471071877108713e+00
1.203939595464686985e+00,1.079942717291340060e-01,-5.473595018978015814e-01,-4.890242516147095403e-02,-3.298934466411268529e-01,2.604377791561302224e+00,2.227648995278569188e+00,-1.637024283149981940e+00,6.512066949837227448e-01,-4.641814633294358394e+00,-9.784548172981210712e+00
1.222416143435975044e+00,9.668704035794697949e-02,-5.356292587642321745e-01,-9.037811102738234348e-02,-4.113788445294835339e-01,2.531490493589813262e+00,2.387098732644183929e+00,-1.189690668503398774e+00,2.280211819700746823e+00,-5.727801705370945129e+00,-1.000000000000000000e+01
1.241923099115564533e+00,8.526802764607269158e-02,-5.153680281931227736e-01,-1.401699324644418987e-01,-4.993137860117579097e-01,2.366552603598942373e+00,2.483148614402092225e+00,-1.663147108930997042e+00,2.785625505683199332e+00,-6.721464145191897721e+00,-1.000000000000000000e+01
1.261968914625279936e+00,7.400676396980683525e-02,-4.866139268823495012e-01,-1.986426889992652656e-01,-5.934567984032098620e-01,2.270316187285224441e+00,2.489496721401549983e+00,-1.118990196649721103e+00,4.395929016423964164e+00,-7.944551970641567706e+00,-1.000000000000000000e+01
1.281290720862566790e+00,6.380444773612004017e-02,-4.497365621407397596e-01,-2.671694807926757731e-01,-6.928370796457953285e-01,2.090860754691392209e+00,2.334285083797974281e+00,-1.428507538108405583e+00,4.824636579269165892e+00,-9.181818099412046408e+00,-1.000000000000000000e+01
1.299054306908223655e+00,4.732135689893920277e-02,-4.141490277685326848e-01,-3.450451451778709377e-01,-7.947318063946258171e-01,1.822280913235206912e+00,2.090453799182481642e+00,-2.671398774681560617e+00,4.070008067172128818e+00,-1.000000000000000000e+01,-1.000000000000000000e+01
1.314450394848513337e+00,3.159840116738617949e-02,-3.759608140793665454e-01,-4.301900535121526148e-01,-8.607854065140648769e-01,1.904998655821122711e+00,1.777621441554674053e+00,-1.283161103254425228e+00,5.481044001434654867e+00,-1.000000000000000000e+01,-4.870136828945737406e+00
1.327295041221871807e+00,1.658381511653323273e-02,-3.371548110416627275e-01,-5.210444089002707058e-01,-8.821696426018819093e-01,1.718548880156389957e+00,1.439433250024918509e+00,-2.481449603141208105e+00,4.226770384279554094e+00,-1.000000000000000000e+01,-9.285251661005717860e-01
1.337950521177307284e+00,1.469021546531158479e-03,-2.974403235937632672e-01,-6.168820223387221358e-01,-8.812407858528426008e-01,1.733477419371873163e+00,1.227803432727148314e+00,-1.306590457742289324e+00,5.703044939406815672e+00,-1.000000000000000000e+01,9.131141960304279825e-01
1.346571069956632449e+00,-1.403426148960294773e-02,-2.575552826578325627e-01,-7.154999414083453857e-01,-8.690235911076715780e-01,1.552764357070270718e+00,9.263195575443607943e-01,-2.565179946612015982e+00,4.269602842325706860e+00,-1.000000000000000000e+01,2.138902712108818882e+00
1.353433451045253255e+00,-2.863264642819854378e-02,-2.178490386488869113e-01,-8.128860442278244003e-01,-8.506329780342777314e-01,1.672933800199565280e+00,7.930787756696221491e-01,-1.089144162957744744e+00,5.654526982508757627e+00,-1.000000000000000000e+01,2.458824702366471104e+00
1.359265798803128700e+00,-3.462847360811335817e-02,-1.725194024922263314e-01,-9.035340574249841605e-01,-8.255309189368560396e-01,1.819187363286143277e+00,6.710066361043603989e-01,-4.142267118738390819e-01,5.676490571543198804e+00,-1.000000000000000000e+01,3.815863046460179486e+00
1.363956445964205511e+00,-3.907879201570794298e-02,-1.302518392741039421e-01,-9.872305785531745315e-01,-7.898645950457630072e-01,1.839920276130154742e+00,5.048210016843884818e-01,-6.987164922318898075e-01,4.890493525256639273e+00,-1.000000000000000000e+01,5.099533432503310593e+00
1.367567855258231768e+00,-4.721042837367600553e-02,-9.776006396891326333e-02,-1.063013546072369309e+00,-7.435300427844906412e-01,1.931445561777751063e+00,4.033018709805623048e-01,-1.335250616017956027e+00,3.233415872230217314e+00,-8.787674458035738212e+00,6.483223052429698541e+00
1.370873705228930373e+00,-5.123542267263260508e-02,-6.673187616410886092e-02,-1.128825214507265695e+00,-6.904022216166980641e-01,2.178372635402395119e+00,4.262495742836591162e-01,3.230551931844192759e-01,4.521888675552811598e+00,-7.670368145334851562e+00,6.799053903898399476e+00
1.374057585184341734e+00,-5.130121106714803647e-02,-3.721745522973372161e-02,-1.184848663967819071e+00,-6.304898687039237615e-01,2.283334477434610044e+00,3.732470079636337479e-01,-3.395640291173428471e-01,2.858345010692687538e+00,-6.340030398557069624e+00,8.177959258677949705e+00
1.377143739968367253e+00,-4.961562417244456957e-02,-1.203065734669822237e-02,-1.231105602362706719e+00,-5.610828485801288013e-01,2.505926849916678467e+00,3.997288467539190648e-01,7.574806193528640375e-01,3.437915134524431870e+00,-5.226817081477127758e+00,9.173120730752136964e+00
1.380229495531024586e+00,-4.653542400576252819e-02,8.459496253741125710e-03,-1.267609867625095532e+00,-4.822226317858042677e-01,2.609226930664263477e+00,3.728266022777807498e-01,-1.036291262422422976e-02,1.657732336926640793e+00,-3.898519310881273903e+00,1.000000000000000000e+01
1.383215737424103864e+00,-4.811595124482135472e-02,1.688956806772798011e-02,-1.293735559564630266e+00,-3.950971906213235907e-01,2.733113525883319017e+00,3.771530724414771663e-01,-2.946447769920892412e-01,5.666934122990608946e-01,-2.646122966997307202e+00,1.000000000000000000e+01
1.386358587875642145e+00,-5.018597209837390161e-02,1.909349744749044842e-02,-1.309977060527003578e+00,-3.050562572690777574e-01,2.876796224449340578e+00,4.103314794831902645e-01,-1.765636541737061194e-01,4.609587699485440115e-02,-1.421816248282426809e+00,1.000000000000000000e+01
1.389776276367605146e+00,-5.038128861658913021e-02,1.837081573447402194e-02,-1.316673760628729983e+00,-2.139622489961788832e-01,3.031801080892849498e+00,4.446665309296464197e-01,1.521109114995791156e-01,-1.926681039770206938e-01,-2.560196494770874964e-01,1.000000000000000000e+01
1.393381514679617128e+00,-4.745637428157597343e-02,1.641340013534830708e-02,-1.314512122262561533e+00,-1.181718491938655025e-01,3.186399950039209727e+00,4.560941623403680922e-01,5.900817038792710578e-01,-2.787449930397202236e-01,7.961740727949455643e-01,1.000000000000000000e+01
1.396822418285463829e+00,-4.208845028362897395e-02,1.412904170174075769e-02,-1.306354831180157383e+00,-1.731074921111208989e-02,3.237548097387105361e+00,4.039732808268951536e-01,7.565046456659481056e-01,-2.840632922259375137e-01,1.242824804408725337e+00,1.000000000000000000e+01
1.399542093681932942e+00,-3.657726545527214407e-02,1.173665843341752633e-02,-1.297097388932093143e+00,8.668523723139219539e-02,3.193284860840658101e+00,2.764027322421013233e-01,6.279644839610322160e-01,-3.036952722619217226e-01,1.070578558218467258e+00,1.000000000000000000e+01
1.401548989241237386e+00,-3.079973262159045946e-02,9.607730095973120166e-03,-1.286869315479598930e+00,1.931473310885788441e-01,3.238772869565218482e+00,2.251261968195874263e-01,8.125333958280580582e-01,-2.311120473162898425e-01,1.486723092367998600e+00,1.000000000000000000e+01
1.403039703267567884e+00,-2.424224989251854909e-02,7.902580043135730425e-03,-1.274383359865877585e+00,2.999617707171950420e-01,3.238831946334137069e+00,1.478388620283561938e-01,8.265092754354153026e-01,-1.944064101513993670e-01,1.634050873789569369e+00,1.000000000000000000e+01
1.403974821320160382e+00,-1.747967077336825062e-02,6.550401395690234017e-03,-1.260467875679683880e+00,4.051049066934666043e-01,3.247666288222186282e+00,8.620198033645326552e-02,8.623430002027109298e-01,-1.456427257557713906e-01,1.844065992268340448e+00,1.000000000000000000e+01
1.404293326789543661e+00,-1.120527040540762916e-02,5.347122283037935263e-03,-1.246163465467432285e+00,5.070083082026413113e-01,3.207799203313502989e+00,-5.951364493854058996e-03,7.072311503901801411e-01,-1.548266044058334290e-01,1.730699638071363955e+00,1.000000000000000000e+01
1.403712991841264524e+00,-6.456174396010462557e-03,4.426394329358688054e-03,-1.234288663116919871e+00,6.065006325934664266e-01,3.125047829778972552e+00,-1.385434936511071302e-01,4.753537277532825511e-01,-8.199479180244306775e-02,1.237581810189260390e+00,1.000000000000000000e+01
1.402128131980065584e+00,-3.502148059065199846e-03,3.950840633096230556e-03,-1.225996950850319012e+00,7.047089411107714252e-01,3.056575108921987471e+00,-2.572245370218158023e-01,2.607718104842636775e-01,-4.080432177100748459e-02,8.348679747227274461e-01,1.000000000000000000e+01
1.399604823389057673e+00,-2.447428888899290736e-03,3.726489693624386590e-03,-1.221196666943479947e+00,8.003377486580758315e-01,2.973780881279706190e+00,-3.358778074424801918e-01,-3.151843174701102201e-02,-1.736974223341140183e-02,3.745363833615310556e-01,1.000000000000000000e+01
1.397304214057471183e+00,-3.397997587515093256e-03,3.635796504302569489e-03,-1.218034646145437216e+00,8.542396795869252601e-01,2.946819341496639932e+00,-2.561180723326287878e-01,-1.842190851027791509e-01,-6.606402785874762769e-03,4.104805178944734845e-01,3.905954759062236992e+00
1.395254005790018459e+00,-5.370837554761294895e-03,3.608014134233964755e-03,-1.215159646560056483e+00,8.708640051114119318e-01,2.917317857131427328e+00,-2.660303108996083798e-01,-3.003162101045602217e-01,-1.058021619874853622e-03,3.058621348316896138e-01,6.298225580057990047e-01
1.393432402700697903e+00,-6.059749533886222249e-03,3.589022516077318772e-03,-1.208284128493529952e+00,8.691156532968112858e-01,3.062800315818104746e+00,-1.947372012532357088e-01,1.327406233425030835e-01,-3.349685798380539013e-03,1.411128051361891123e+00,-8.630637464902144451e-01
1.391936811043023470e+00,-3.741360185153419938e-03,3.564339121360974791e-03,-1.193918811268517066e+00,8.594126974597741109e-01,3.164732474953345420e+00,-1.823922636118039953e-01,4.495202633938573666e-01,-2.820656537243238990e-03,2.179466240742914618e+00,-1.452405564582596620e+00
1.390640244820263716e+00,1.869684182802679173e-03,3.536621485083765032e-03,-1.171748763460055187e+00,8.471379869941203511e-01,3.323391993868118455e+00,-1.443415464466973885e-01,9.556682172843248280e-01,-3.871537378666795818e-03,3.363188434577295105e+00,-1.561257997780764128e+00
1.389289521076693346e+00,1.029941968969182511e-02,3.518242322369922841e-03,-1.143147417122182707e+00,8.351312343627338430e-01,3.377804410043292460e+00,-1.944882075853292536e-01,1.152326856934930532e+00,-1.035487637967391454e-03,3.787352055089066027e+00,-1.419537858420440335e+00
1.387406436038372881e+00,1.983632389907829391e-02,3.521069745206733062e-03,-1.112274862893349203e+00,8.246300671342220445e-01,3.393734727257563755e+00,-2.766934849859347678e-01,1.231751752422914459e+00,1.410208277565980434e-03,3.930858062809767794e+00,-1.200140997182801650e+00
1.384712038220590413e+00,2.926705839524787814e-02,3.458609823198913191e-03,-1.081824098488417318e+00,8.159678697341862241e-01,3.356510314268213779e+00,-3.964566519499768127e-01,1.127250706833876182e+00,-1.468608845038140917e-02,3.681334632706045884e+00,-9.676108741583394623e-01
1.381216809069233387e+00,3.860198435049740084e-02,3.325803000146350386e-03,-1.051732995813101645e+00,8.090497769780085058e-01,3.373813255147468215e+00,-4.775166521133273889e-01,1.207100072021132675e+00,-1.767590027168614020e-02,3.841493728350768855e+00,-7.658132738752079227e-01
1.376853095849730702e+00,4.485795083801973060e-02,-5.176252855153995903e-04,-1.021870733446713864e+00,8.036244376176716608e-01,3.285795814535831472e+00,-6.126428237964408607e-01,3.568407479112348790e-01,-9.420893090788501345e-01,3.623481145828783223e+00,-5.952091706701925222e-01
1.371774546504444414e+00,5.284575711413394550e-02,-2.248358782380869940e-03,-9.922665774402975591e-01,7.992843697814805415e-01,3.390205690205878142e+00,-6.579801446054910352e-01,1.639501091819372203e+00,5.077120617147350412e-01,3.778336741316809633e+00,-4.901163191855384960e-01
1.365917118587264056e+00,6.076368306701281086e-02,-3.924495732678082334e-03,-9.631158654963272170e-01,7.959644227649427251e-01,3.265546109626370264e+00,-8.050693139249215369e-01,3.401768724726781379e-01,-9.250700685050132765e-01,3.508508793249141000e+00,-3.477675932897943412e-01
1.359352178463808958e+00,6.782701606580979203e-02,-6.908999048800106187e-03,-9.335431298413031653e-01,7.923988746981873721e-01,3.374132634937833330e+00,-8.372691624705220770e-01,1.425532541361781202e+00,1.777174778545660416e-01,3.885400679694544390e+00,-5.436201407984373457e-01
1.352141666616291094e+00,7.439398495384573484e-02,-1.132590601398505981e-02,-9.024928955885734849e-01,7.890080178440792569e-01,3.281295005978775770e+00,-9.645458302104230608e-01,2.167123357214584267e-01,-1.280123167968741260e+00,3.876575314235626735e+00,-3.129236087482963335e-01
1.344255035786245944e+00,7.963831628140720376e-02,-1.792527447846369720e-02,-8.703874582225382683e-01,7.847353442781396238e-01,3.362394113905470938e+00,-1.007903477655497149e+00,1.094312879178624964e+00,-3.707725314547909434e-01,4.150315348837160911e+00,-7.548837400883127158e-01
1.335597464255908084e+00,8.281150155119200440e-02,-2.650360677577327101e-02,-8.392757895971469928e-01,7.777804517558022379e-01,3.209507673283154894e+00,-1.155435282938958030e+00,-3.007693754562915101e-01,-1.772207873894318997e+00,3.626802404558413073e+00,-9.832751145505989054e-01
1.326339691406242638e+00,8.550069184208677897e-02,-3.553338210474522169e-02,-8.083288789051614742e-01,7.648676736808822652e-01,3.333899579877130481e+00,-1.160053345677945824e+00,9.730651617607677384e-01,-4.867392684136626624e-01,4.110641485383938587e+00,-2.243674756474061116e+00
1.316515957371662493e+00,9.112931214954615722e-02,-4.061514480936007782e-02,-7.781634229474102549e-01,7.464273393270610679e-01,3.231388104781998116e+00,-1.294673959231247951e+00,4.334556241436442470e-01,-7.835223890345162090e-01,3.430273365560148502e+00,-2.365934530404505409e+00
1.305841679729055516e+00,9.440393295404135576e-02,-4.719262520518570370e-02,-7.505774750510094684e-01,7.260990467764507628e-01,3.225605206683333837e+00,-1.373949824823128774e+00,3.852362440267371180e-01,-8.607364518140590004e-01,3.466198482412404580e+00,-2.715736102063656787e+00
1.294389982687178531e+00,9.551257532837473252e-02,-5.501317244811331636e-02,-7.255328120752686516e-01,7.021580358108293618e-01,3.128877362885876146e+00,-1.488079347836462674e+00,-1.085844017031376424e-01,-1.094227478055160852e+00,2.794921063508903458e+00,-3.268596200429564114e+00
1.282412441897706090e+00,9.800886285789615904e-02,-6.066630015246941843e-02,-7.012963887219092474e-01,6.712065830833496838e-01,3.219536803338264086e+00,-1.507080534886133583e+00,7.322989318358386068e-01,-3.198663761890770951e-01,3.264519807776157467e+00,-4.468098023954735432e+00
1.269968703568973512e+00,1.012355057884858772e-01,-6.568422025439063505e-02,-6.763959345876665585e-01,6.328895422970922668e-01,3.141683585179410265e+00,-1.603247822887397644e+00,7.417308588194276853e-02,-9.338584311635007573e-01,2.960557875540539285e+00,-5.110243074093905769e+00
1.257065708558311234e+00,1.067185683487926473e-01,-6.887029756331571051e-02,-6.497125744896179445e-01,5.895350124968996575e-01,3.281852466300019255e+00,-1.624126699106758664e+00,1.296492538603936095e+00,1.362345468359147382e-01,3.710670516126829632e+00,-5.728164073733291062e+00
1.243605766031180115e+00,1.123206518360598399e-01,-7.365361694367658640e-02,-6.197131461565684729e-01,5.447870346309023892e-01,3.199332795803451202e+00,-1.740422317770584648e+00,1.049773494154653264e-01,-1.330253510773274472e+00,3.788654750911682800e+00,-5.459023710216167835e+00
1.229403573310524189e+00,1.128695607767529890e-01,-8.464523354121511467e-02,-5.892563535156930543e-01,4.978189659636005349e-01,3.187889611520256850e+00,-1.810169451070546609e+00,3.193639686543782441e-02,-1.417449603066155861e+00,3.825712569302229582e+00,-6.282082645858497294e+00
1.214840056338101659e+00,1.181393304109769060e-01,-9.211446615550943073e-02,-5.545790300126061112e-01,4.441615136272175635e-01,3.343284431998930106e+00,-1.833155484207888319e+00,1.285773787826374859e+00,-4.507364485732299753e-01,4.844089947512157046e+00,-7.132117414304858016e+00
1.199766633830304130e+00,1.243411115526415617e-01,-1.017301593478388555e-01,-5.136408762991157007e-01,3.868611365386340206e-01,3.301968977111060077e+00,-1.935922285568078882e+00,2.660426410554205257e-01,-1.951152395321591015e+00,5.390008444017515998e+00,-7.193124839422710082e+00
1.184024551685586291e+00,1.277982677735608197e-01,-1.172505076875907243e-01,-4.675770590068993315e-01,3.258643205331466230e-01,3.362694529212658434e+00,-2.001565628392763863e+00,5.987350532284384519e-01,-1.928648935128530750e+00,6.126210970161985792e+00,-8.055768912804406767e+00
1.168886251506204177e+00,1.360645881678923252e-01,-1.346995771123143948e-01,-4.151504737920332366e-01,2.611853559753907206e-01,3.693298094069364712e+00,-1.662866677859580644e+00,1.711856625642946828e+00,-2.483373820867155413e+00,6.924693941983381507e+00,-7.708949909436615400e+00
1.157676745900234838e+00,1.495999085387781646e-01,-1.612252784510368464e-01,-3.575402238363401541e-01,2.021146059959979535e-01,3.891713008950889119e+00,-1.148303828345863087e+00,1.612987737965507540e+00,-4.129907991939508527e+00,7.519326037922214212e+00,-7.073178398451928750e+00
1.150317118001212169e+00,1.605927236482517229e-01,-2.004231657865822025e-01,-2.956504525228971780e-01,1.476588854247451454e-01,3.972754999021464783e+00,-7.072817774587629724e-01,1.100124189834757793e+00,-5.658800782887833947e+00,7.973250395722027761e+00,-6.581467394867930309e+00
1.146145971077132231e+00,1.658232912569176376e-01,-2.514117326543466868e-01,-2.318606838093139055e-01,9.630898723166855802e-02,3.944502778901687545e+00,-3.510595589709272768e-01,1.837410869824836757e-01,-7.081349193676004461e+00,7.983304272967898463e+00,-6.303224728495600004e+00
1.144716650480577025e+00,1.715044937815663750e-01,-3.016105375895272722e-01,-1.720671197249430684e-01,4.624584087978834968e-02,3.976205784116645603e+00,-1.466592329295650365e-02,1.216296000762690621e+00,-5.468096938312951849e+00,6.968723522432076933e+00,-6.255678790004378875e+00
1.145670491962604398e+00,1.749886861596026411e-01,-3.505228442973126191e-01,-1.199149128142753262e-01,-4.155327337530391116e-03,3.797315901546407968e+00,2.452338810425776228e-01,-3.610185215355769528e-01,-6.755625129548148422e+00,6.071874275034186752e+00,-6.379611832752136280e+00
1.148706141746141940e+00,1.752096069043872495e-01,-3.979630158269573115e-01,-7.594705505332460804e-02,-5.650766551267563664e-02,3.786421734309020959e+00,5.098908623728874989e-01,4.016995272293630848e-01,-5.105643790507631508e+00,4.920652066025262172e+00,-6.736947352163809022e+00
1.153587842363950067e+00,1.720510268624399486e-01,-4.432082643519130727e-01,-4.018294922330263585e-02,-1.121783658901510661e-01,3.589298105854571208e+00,7.057781482012094321e-01,-1.203104162451435588e+00,-6.202221432904105214e+00,4.022034333158453379e+00,-7.201188585648280238e+00
1.160150691047395766e+00,1.649343358980675245e-01,-4.861853774884827839e-01,-1.255169011638899643e-02,-1.721678032617629250e-01,3.564424186892226398e+00,9.338031866533288428e-01,-5.873922602939223303e-01,-4.543744030058666894e+00,2.886841050768302885e+00,-7.811664878485138352e+00
1.168534576143995585e+00,1.618556220412917246e-01,-5.163810972052140791e-01,5.608963298041783757e-03,-2.372895494537975158e-01,3.508383249468731702e+00,1.169106711866239712e+00,-2.422968520322075214e-01,-2.995767431072513531e+00,1.544867823767552162e+00,-8.461755579892573209e+00
1.178729927008282052e+00,1.590924916065021844e-01,-5.369284112408720944e-01,1.324890927625182492e-02,-3.077632690500627932e-01,3.418660741167293349e+00,1.374566039321618804e+00,-4.291685449054879475e-01,-2.146978487061355523e+00,4.189552983716148815e-01,-9.171991827614565551e+00
1.190453829886680692e+00,1.537384677841851788e-01,-5.522103202576058578e-01,1.253634913324484963e-02,-3.841461718455202456e-01,3.303950355397570426e+00,1.553743201387246087e+00,-9.141961113672787409e-01,-1.673098000345160541e+00,-5.964261361636010728e-01,-9.930293675309112444e+00
1.203653740529018856e+00,1.479789654599496795e-01,-5.593831504472364102e-01,3.347018845240080399e-03,-4.668011643374175845e-01,3.255900137790582072e+00,1.744574398711246976e+00,-5.279690462365970172e-01,-1.218474131666770766e-01,-1.700731130107426825e+00,-1.000000000000000000e+01
1.218246750865443317e+00,1.421311801463406299e-01,-5.579912463032576930e-01,-1.435364582090982097e-02,-5.558933140995413469e-01,3.137140942254251996e+00,1.900991611675140858e+00,-9.337061013577049318e-01,4.693484061837419619e-01,-2.725142097966418930e+00,-1.000000000000000000e+01
1.233945327410826964e+00,1.308574645060997521e-01,-5.545315120437719347e-01,-4.004899169549042820e-02,-6.514557837891462588e-01,2.963591074223093980e+00,2.018832681474847845e+00,-1.883041106198547920e+00,3.961283026575331823e-01,-3.700773175618700339e+00,-1.000000000000000000e+01
1.250366122531292090e+00,1.178971559019695720e-01,-5.448989005786856188e-01,-7.462480356087709821e-02,-7.547278878041531192e-01,2.901400165072882231e+00,2.053364663874766904e+00,-1.331672041000748097e+00,2.006050211958663176e+00,-4.987357980462578944e+00,-1.000000000000000000e+01
